,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
60,12/31/2018,110.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.7599607, -73.84473376]"
112,12/31/2018,120.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.62100643, -74.09803852]"
174,12/31/2018,105.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.69776457, -73.73267808]"
215,12/31/2018,81.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.69495311, -73.93162466]"
308,12/31/2018,79.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.68068943, -73.94338211]"
381,12/31/2018,71.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.66622179, -73.94945376]"
384,12/31/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.89463418, -73.85839535]"
458,12/31/2018,105.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.70892478, -73.74723426]"
527,12/31/2018,34.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.85399337, -73.9348844]"
531,12/31/2018,34.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.853659, -73.93574504]"
537,12/31/2018,14.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.75626621, -73.99050125]"
567,12/31/2018,90.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.70420726, -73.9507378]"
614,12/31/2018,107.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.73532317, -73.82335384]"
633,12/31/2018,69.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.63576575, -73.91289575]"
680,12/31/2018,9.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT","[40.72135999, -73.98084865]"
707,12/31/2018,19.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.7798435, -73.95533975]"
739,12/31/2018,107.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.73368799, -73.8238056]"
816,12/31/2018,14.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.75531671, -73.99305326]"
818,12/31/2018,28.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.80776038, -73.94334627]"
819,12/31/2018,23.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.78775738, -73.94454776]"
824,12/31/2018,17.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.75751565, -73.96505723]"
825,12/31/2018,60.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.58122211, -73.95890339]"
828,12/31/2018,68.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.62496505, -73.99901078]"
834,12/31/2018,44.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.83778162, -73.91945797]"
843,12/31/2018,120.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.63412615, -74.11614433]"
865,12/31/2018,108.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.74296235, -73.95527425]"
867,12/31/2018,79.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.68288272, -73.94382012]"
868,12/31/2018,49.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,UNKNOWN TIME","[40.85366969, -73.86773281]"
873,12/31/2018,107.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.73655304, -73.81475528]"
907,12/31/2018,102.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.68588179, -73.84034865]"
932,12/31/2018,84.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.68820891, -73.98205891]"
943,12/31/2018,94.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.71409041, -73.95566156]"
954,12/31/2018,43.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.81837691, -73.84472754]"
1057,12/30/2018,81.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.67738607, -73.91824564]"
1119,12/30/2018,18.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.75739607, -73.98225685]"
1122,12/30/2018,7.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.71917906, -73.98997262]"
1169,12/30/2018,13.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.73498954, -73.97597708]"
1240,12/30/2018,48.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.85308579, -73.88927431]"
1252,12/30/2018,68.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.6221804, -74.01818919]"
1264,12/30/2018,104.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.70983268, -73.89535558]"
1273,12/30/2018,109.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.77690297, -73.81096741]"
1411,12/30/2018,42.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,DAY","[40.83550855, -73.90122549]"
1430,12/30/2018,9.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.73042976, -73.98926013]"
1442,12/30/2018,32.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.81944886, -73.94078198]"
1451,12/30/2018,107.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.73655304, -73.81475528]"
1525,12/30/2018,75.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT","[40.66016088, -73.88427818]"
1548,12/30/2018,75.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.67650994, -73.89704822]"
1568,12/30/2018,102.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.702950200000004, -73.81904315]"
1581,12/30/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.63171214, -73.95752487]"
1606,12/30/2018,106.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.68289536, -73.81294653]"
1618,12/30/2018,73.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.67724188, -73.90557706]"
1633,12/30/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.89411938, -73.85277926]"
1634,12/30/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.89411938, -73.85277926]"
1788,12/30/2018,24.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.79965146, -73.96075507]"
1798,12/30/2018,88.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.69445325, -73.96907508]"
1811,12/30/2018,78.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.67678594, -73.97216571]"
1814,12/30/2018,28.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.80065444, -73.95631545]"
1819,12/30/2018,115.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.7549821, -73.86230166]"
1835,12/30/2018,81.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT","[40.68938952, -73.92302313]"
1836,12/30/2018,78.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.6663273, -73.98040666]"
1839,12/30/2018,42.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT","[40.83994374, -73.90091532]"
1850,12/30/2018,25.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.8078657, -73.93488617]"
1863,12/30/2018,52.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.86058021, -73.91334966]"
1883,12/30/2018,66.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.64157925, -74.00144276]"
1903,12/30/2018,108.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.74238884, -73.93783716]"
1954,12/30/2018,73.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.6714349, -73.90343315]"
1967,12/30/2018,83.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.70122876, -73.92461076]"
1982,12/30/2018,52.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.87099479, -73.88352078]"
1988,12/30/2018,72.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,UNKNOWN","[40.64311887, -74.00701722]"
2268,12/29/2018,66.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.63709686, -74.00610501]"
2281,12/29/2018,14.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.75288473, -73.9911117]"
2372,12/29/2018,109.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.74644696, -73.8301814]"
2430,12/29/2018,75.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.65171651, -73.88560823]"
2432,12/29/2018,52.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.86354228, -73.89423881]"
2451,12/29/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.87218268, -73.85846124]"
2669,12/29/2018,114.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.75418784, -73.92729035]"
2674,12/29/2018,94.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.71409041, -73.95566156]"
2700,12/29/2018,45.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT","[40.83079891, -73.8269488]"
2738,12/29/2018,20.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.77996599, -73.98174172]"
2778,12/29/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.61508492, -73.94615716]"
2791,12/29/2018,121.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.60519407, -74.12580679]"
2821,12/29/2018,62.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.60768612, -73.98966523]"
2896,12/29/2018,63.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.63168387, -73.92824164]"
2921,12/29/2018,68.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.62496505, -73.99901078]"
2930,12/29/2018,107.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.73155341, -73.82616738]"
2959,12/29/2018,67.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.65283411, -73.94638978]"
2972,12/19/2018,41.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.81667044, -73.88799816]"
2984,12/29/2018,43.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.82665092, -73.86789492]"
2986,12/29/2018,110.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.73961431, -73.84921254]"
3023,12/29/2018,61.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.58084031, -73.93962913]"
3026,12/29/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.81753656, -73.92769442]"
3031,12/29/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.64892933, -73.96297711]"
3035,12/29/2018,61.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.60399644, -73.94154567]"
3065,12/29/2018,25.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.80860004, -73.93759832]"
3083,12/29/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.88010398, -73.841647]"
3098,12/29/2018,81.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.68616574, -73.92503884]"
3394,12/28/2018,67.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.653424900000005, -73.93687131]"
3494,12/28/2018,115.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.75267234, -73.8947902]"
3580,12/28/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.62399234, -73.96116815]"
3622,12/28/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.82142768, -73.91436893]"
3656,12/28/2018,32.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.81471223, -73.94227461]"
3717,12/28/2018,30.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.81981776, -73.95543576]"
3765,12/28/2018,61.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.60017155, -73.94428223]"
3769,12/28/2018,83.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.69248418, -73.91327963]"
3780,12/28/2018,17.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.7545716, -73.9687512]"
3797,12/28/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.62911981, -73.94782826]"
3877,12/28/2018,73.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.67324693, -73.92217296]"
3902,12/28/2018,48.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.85028999, -73.89941792]"
3915,12/28/2018,66.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT","[40.6268933, -73.98241763]"
3946,12/28/2018,115.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT","[40.75674254, -73.86551411]"
3954,12/28/2018,102.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.694694899999995, -73.84819621]"
3961,12/28/2018,109.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT","[40.77457285, -73.79969483]"
3980,12/28/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.819594, -73.91048377]"
4002,12/28/2018,18.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.76597149, -73.9890017]"
4004,12/28/2018,123.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT","[40.54192476, -74.18218234]"
4022,12/28/2018,45.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.83087982, -73.83154141]"
4099,12/28/2018,18.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.76574029, -73.98359755]"
4128,12/28/2018,43.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.8243315, -73.88302074]"
4132,12/28/2018,49.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.85129304, -73.85213305]"
4134,12/28/2018,104.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.69740125, -73.90438006]"
4166,12/28/2018,60.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.57731079999999, -73.958985]"
4180,12/28/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.82138179, -73.91174232]"
4273,12/28/2018,81.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,UNKNOWN","[40.67788632, -73.92748169]"
4285,12/28/2018,69.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.64325503, -73.91126445]"
4415,12/27/2018,83.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.69714267, -73.93034939]"
4434,12/27/2018,81.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.68001135, -73.93294873]"
4441,12/27/2018,121.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.636624600000005, -74.14015207]"
4493,12/27/2018,20.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.77750583, -73.97687884]"
4592,12/27/2018,61.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.5928492, -73.95919869]"
4595,12/27/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.81507939, -73.91850279]"
4596,12/27/2018,72.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.65004962, -74.00338897]"
4620,12/27/2018,26.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.80977986, -73.95427206]"
4746,12/27/2018,46.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.8577441, -73.91592724]"
4828,12/27/2018,18.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.76008732, -73.9750295]"
4847,12/27/2018,19.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.78119897, -73.94777771]"
4869,12/27/2018,44.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.8286146, -73.91992436]"
4903,12/27/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.80848524, -73.91293704]"
4929,12/27/2018,100.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.58740068, -73.81260554]"
4949,12/27/2018,75.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.66275306, -73.89103562]"
4952,12/27/2018,83.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.69379494, -73.92312623]"
4986,12/27/2018,42.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.8345718, -73.88831134]"
5058,12/27/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.88958255, -73.85949475]"
5071,12/27/2018,69.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.64472407, -73.90184664]"
5088,12/27/2018,113.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.681242299999994, -73.79025127]"
5099,12/27/2018,49.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.84871746, -73.85785333]"
5132,12/27/2018,69.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.64639448, -73.90371082]"
5137,12/27/2018,88.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.69690694, -73.96857627]"
5139,12/27/2018,61.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.60506147, -73.95370641]"
5159,12/27/2018,33.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.83344952, -73.94050933]"
5191,12/27/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.61025973, -73.95998401]"
5201,12/27/2018,71.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.65827331, -73.95037165]"
5231,12/27/2018,121.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,TRUCK NIGHT","[40.63138952, -74.13149808]"
5235,12/27/2018,13.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.73014749, -73.97460775]"
5252,12/27/2018,67.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.63907745, -73.95314234]"
5278,12/27/2018,122.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.57545607, -74.08474985]"
5302,12/27/2018,34.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.85140035, -73.93618821]"
5329,12/27/2018,106.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.668426000000004, -73.83522843]"
5374,12/27/2018,106.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.67714395, -73.81567018]"
5400,12/27/2018,41.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.8075044, -73.88656145]"
5402,12/27/2018,121.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.60540419, -74.12185651]"
5429,12/27/2018,70.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.61252657, -73.95189677]"
5444,12/27/2018,45.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,UNKNOWN","[40.85260377, -73.78948678]"
5592,12/26/2018,108.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.74238884, -73.93783716]"
5656,12/26/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.81646801, -73.92217166]"
5766,12/26/2018,110.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.74258978, -73.88502999]"
5783,12/26/2018,110.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.74258978, -73.88502999]"
5824,12/26/2018,122.0,STATEN ISLAND,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.60389765, -74.11888992]"
5836,12/26/2018,75.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.67467668, -73.90045065]"
5856,12/26/2018,46.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.85640241, -73.89936892]"
5902,12/26/2018,115.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.76355473, -73.87252161]"
5944,12/26/2018,14.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,TRUCK DAY","[40.75164613, -73.98433731]"
6024,12/26/2018,48.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.84356594, -73.87984253]"
6069,12/26/2018,66.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.64455456, -73.99655654]"
6073,12/26/2018,73.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.66934283, -73.91307901]"
6084,12/26/2018,73.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.66934283, -73.91307901]"
6097,12/26/2018,9.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.73360285, -73.99103128]"
6112,12/26/2018,73.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.68230086, -73.91299361]"
6194,12/26/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY","[40.81032832, -73.91476613]"
6210,12/26/2018,114.0,QUEENS,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.75045812, -73.9373063]"
6282,12/26/2018,60.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.58230394, -73.95996836]"
6289,12/26/2018,49.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.86730025, -73.87047519]"
6327,12/26/2018,47.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.89028472, -73.85910627]"
6330,12/26/2018,83.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,NIGHT","[40.68958561, -73.90616897]"
6332,12/26/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT","[40.818177399999996, -73.91364693]"
6341,12/26/2018,13.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.729648, -73.97482081]"
6343,12/26/2018,13.0,MANHATTAN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.72869297, -73.97551031]"
6360,12/26/2018,84.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,NIGHT","[40.69163222, -73.98630225]"
6366,12/26/2018,48.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,UNKNOWN TI","[40.84768101, -73.89770138]"
6381,12/26/2018,40.0,BRONX,107,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY","[40.819594, -73.91048377]"
6389,12/26/2018,83.0,BROOKLYN,107,FELONY,BURGLARY,"BURGLARY,RESIDENCE,UNKNOWN TIM","[40.7013236, -73.9227605]"
