,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
47,12/31/2018,62.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.60685112, -74.01549835]"
89,12/31/2018,75.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.66791633, -73.89433632]"
145,12/31/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.86050058, -73.89663689]"
146,12/31/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67408597, -73.93894629]"
148,12/31/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67408597, -73.93894629]"
197,12/31/2018,13.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.74082451, -73.97426086]"
202,12/31/2018,26.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.81251296, -73.95268066]"
233,12/31/2018,60.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.58349523, -73.96009005]"
304,12/31/2018,44.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 1","[40.82153568, -73.92778763]"
354,12/31/2018,88.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.69586403, -73.98182244]"
362,12/31/2018,32.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82698941, -73.93712941]"
363,12/31/2018,32.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82698941, -73.93712941]"
539,12/31/2018,42.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83250987, -73.90949794]"
617,12/31/2018,47.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.89507938, -73.85443736]"
660,12/31/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81862452, -73.86716659]"
681,12/31/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.68024913, -73.94674991]"
702,12/31/2018,43.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.83896438, -73.86374690000001]"
751,12/31/2018,7.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71903357, -73.98977063]"
1005,12/30/2018,41.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81862581, -73.88916906]"
1038,12/30/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83726075, -73.92443855]"
1043,12/30/2018,14.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.75822857, -73.98907156]"
1051,12/30/2018,48.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.84252117, -73.88077326]"
1073,12/30/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.72943391, -73.99990042]"
1190,12/30/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.84041568, -73.91082801]"
1221,12/30/2018,25.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.80209197, -73.93700122]"
1247,12/30/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.87655593, -73.86381089]"
1311,12/30/2018,120.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.60660511, -74.07539692]"
1569,12/30/2018,123.0,STATEN ISLAND,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.51376038, -74.23891458]"
1644,12/30/2018,23.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.79173001, -73.95298435]"
1645,12/30/2018,23.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.79173001, -73.95298435]"
1668,12/30/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.7317148, -74.00095761]"
1687,12/30/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
1708,12/30/2018,73.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.67179613, -73.90543696]"
1773,12/30/2018,41.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.81817548, -73.88896027]"
2084,12/29/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.85521622, -73.91591597]"
2085,12/29/2018,122.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.60901874, -74.11957253]"
2093,12/29/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84905533, -73.90315722]"
2119,12/29/2018,48.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.84288399, -73.878633]"
2125,12/29/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73012282, -73.99771753]"
2144,12/29/2018,10.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.74833701, -74.00171937]"
2146,12/29/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.89781902, -73.85261915]"
2160,12/29/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.811989399999995, -73.91547567]"
2162,12/29/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.88187106, -73.87990711]"
2175,12/29/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.83405133, -73.9273946]"
2196,12/29/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84858284, -73.90267718]"
2233,12/29/2018,120.0,STATEN ISLAND,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.6214156, -74.0800785]"
2234,12/29/2018,45.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.820671999999995, -73.82405583]"
2250,12/29/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.88226318, -73.86705391]"
2257,12/29/2018,68.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.62071616, -74.02491764]"
2258,12/29/2018,75.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.67323809, -73.90007067]"
2269,12/29/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82816766, -73.91296187]"
2277,12/29/2018,49.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85657673, -73.84389368]"
2309,12/29/2018,90.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, SALE 1, 2 & 3","[40.70912408, -73.96031061]"
2380,12/29/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.75604354, -73.98694954]"
2464,12/29/2018,120.0,STATEN ISLAND,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, INTENT T","[40.63522503, -74.10664164]"
2478,12/29/2018,42.0,BRONX,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 1, 2 & 3","[40.83593961, -73.88646599]"
2572,12/29/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81680557, -73.90726131]"
2580,12/29/2018,108.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.74177568, -73.95292216]"
2617,12/29/2018,41.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81620584, -73.89600119]"
2621,12/29/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75226445, -73.99155934]"
2623,12/29/2018,83.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.70248032, -73.92045095]"
2656,12/29/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.86275837, -73.90493406]"
2723,12/29/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.66052686, -73.91715617]"
2757,12/29/2018,72.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.64591802, -74.01316153]"
2764,12/29/2018,94.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71926178, -73.93831328]"
2789,12/29/2018,6.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.73414391, -73.99918958]"
2801,12/29/2018,70.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.64652597, -73.95810642]"
2838,12/29/2018,112.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 3","[40.73334483, -73.85748243]"
3194,12/28/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.904095299999994, -73.84985952]"
3201,12/28/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.66974476, -73.93103408]"
3215,12/28/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84858284, -73.90267718]"
3235,12/28/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.8050656, -73.93903566]"
3253,12/28/2018,115.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75673864, -73.87420947]"
3279,12/28/2018,75.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.68324845, -73.88551448]"
3288,12/28/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86750339, -73.89480015]"
3310,12/28/2018,43.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.82365038, -73.87993269]"
3311,12/28/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.87074925, -73.88778776]"
3374,12/28/2018,44.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.83392483, -73.92700807]"
3428,12/28/2018,106.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"DRUG PARAPHERNALIA,   POSSESSE","[40.67760528, -73.82821878]"
3452,12/28/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.810614, -73.91507282]"
3467,12/28/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
3476,12/28/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
3505,12/28/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
3517,12/28/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81633659, -73.91866744]"
3530,12/28/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,SALE SCHOOL GROUNDS 4,"[40.84711223, -73.91747681]"
3551,12/28/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.8162193, -73.91970444]"
3558,12/28/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83819439, -73.93909565]"
3568,12/28/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80439066, -73.93953113]"
3573,12/28/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85293237, -73.915561]"
3589,12/28/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,SALE SCHOOL GROUNDS 4,"[40.84711223, -73.91747681]"
3635,12/28/2018,77.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.67825086, -73.95289129]"
3689,12/28/2018,61.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.59708741, -73.95267849]"
3741,12/28/2018,71.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.65756427, -73.95488819]"
3777,12/28/2018,88.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.68304749, -73.96477896]"
3790,12/28/2018,9.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.72533275, -73.97267218]"
3812,12/28/2018,75.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.67452433, -73.88705441]"
3850,12/28/2018,44.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.83626606, -73.91132866]"
3851,12/28/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 1","[40.63264155, -74.01253563]"
3852,12/28/2018,44.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.83626606, -73.91132866]"
3864,12/28/2018,106.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.65082733, -73.83778374]"
3883,12/28/2018,90.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.70268374, -73.93395381]"
3920,12/28/2018,71.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.66236024, -73.95708364]"
3929,12/28/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85348251, -73.90645107]"
3940,12/28/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 1, 2 & 3","[40.63886517, -74.02271209]"
4197,12/28/2018,71.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, SALE 4 & 5","[40.65756427, -73.95488819]"
4335,12/27/2018,122.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.54243222, -74.14591273]"
4361,12/27/2018,49.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.86968475, -73.86991012]"
4368,12/27/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86426386, -73.88812409]"
4385,12/27/2018,94.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71681316, -73.94305562]"
4407,12/27/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
4419,12/27/2018,120.0,STATEN ISLAND,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.62717636, -74.08087077]"
4425,12/27/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81633659, -73.91866744]"
4430,12/27/2018,40.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.807567600000006, -73.91922722]"
4466,12/27/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.84740149, -73.90462348]"
4501,12/27/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
4502,12/27/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
4505,12/27/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75468486, -73.98675490000001]"
4509,12/27/2018,46.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.8583961, -73.90056609]"
4528,12/27/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.85618332, -73.90314684]"
4532,12/27/2018,73.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.66626268, -73.90547004]"
4541,12/27/2018,33.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83569853, -73.93738499]"
4564,12/27/2018,32.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.82123684, -73.94309272]"
4573,12/27/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86423534, -73.89577785]"
4586,12/27/2018,47.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.88710575, -73.86086345]"
4593,12/27/2018,46.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.84858284, -73.90267718]"
4610,12/27/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82628742, -73.87672655]"
4622,12/27/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80308081, -73.93837286]"
4631,12/27/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80533987, -73.93864529]"
4638,12/27/2018,28.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.79884746, -73.95387866]"
4658,12/27/2018,47.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86968272, -73.87053925]"
4682,12/27/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81489235, -73.92188088]"
4683,12/27/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81489235, -73.92188088]"
4691,12/27/2018,70.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,SALE 3","[40.62986686, -73.96322546]"
4703,12/27/2018,14.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.75626621, -73.99050125]"
4707,12/27/2018,10.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.74530132, -73.99848932]"
4809,12/27/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81608887, -73.91768869]"
4816,12/27/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81527391, -73.91800039]"
4817,12/27/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81516668, -73.91773679]"
4839,12/27/2018,5.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71812825, -74.00141195]"
4899,12/27/2018,42.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82849393, -73.90554671]"
4959,12/27/2018,106.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.64998977, -73.83750468]"
5040,12/27/2018,68.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.6225907, -74.00505903]"
5534,12/26/2018,44.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.82908755, -73.9135063]"
5537,12/26/2018,123.0,STATEN ISLAND,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.51203825, -74.24975495]"
5540,12/26/2018,115.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.75278823, -73.86626922]"
5562,12/26/2018,62.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.61118082, -73.97538413]"
5569,12/26/2018,41.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.81543403, -73.89846988]"
5593,12/26/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
5630,12/26/2018,101.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.60977657, -73.75061339]"
5633,12/26/2018,43.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.83773073, -73.86499623]"
5669,12/26/2018,60.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"MARIJUANA, POSSESSION 4 & 5","[40.5823921, -73.98370018]"
5687,12/26/2018,42.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.82229849, -73.91169413]"
5700,12/26/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.7878746, -73.92818165]"
5703,12/26/2018,52.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.86262443, -73.89010801]"
5711,12/26/2018,25.0,MANHATTAN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.80404658, -73.93766761]"
5734,12/26/2018,43.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 5","[40.82634731, -73.87626393]"
5740,12/26/2018,115.0,QUEENS,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.76174383, -73.8730882]"
5767,12/26/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81608887, -73.91768869]"
5770,12/26/2018,79.0,BROOKLYN,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,INTENT TO","[40.69615032, -73.94256479]"
5809,12/26/2018,5.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.71634415, -74.00125319]"
5829,12/26/2018,52.0,BRONX,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.","[40.86750339, -73.89480015]"
5846,12/26/2018,25.0,MANHATTAN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.80505349, -73.93692979]"
5853,12/26/2018,60.0,BROOKLYN,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.57503125, -73.98988267]"
5930,12/26/2018,106.0,QUEENS,117,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, SALE 4","[40.66420183, -73.84111784]"
5939,12/26/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81700059, -73.91835232]"
5967,12/26/2018,40.0,BRONX,235,MISDEMEANOR,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE, POSSESSI","[40.81764185, -73.92084799]"
