,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
83,12/31/2018,43.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.8231013, -73.86969046]"
183,12/31/2018,23.0,MANHATTAN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.78926022, -73.94771]"
200,12/31/2018,10.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.7426993, -73.99865538]"
258,12/31/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.88745131, -73.84760779]"
260,12/31/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81039602, -73.92531074]"
524,12/31/2018,10.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.7426993, -73.99865538]"
530,12/31/2018,49.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85616296, -73.84439712]"
712,12/31/2018,49.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85616296, -73.84439712]"
887,12/31/2018,62.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.60260318, -74.00308766]"
899,12/31/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.80069433, -73.94110929]"
928,12/31/2018,66.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.62576896, -73.99141682]"
934,12/31/2018,52.0,BRONX,116,FELONY,SEX CRIMES,AGGRAVATED SEXUAL ASBUSE,"[40.86905853, -73.87963015]"
950,12/31/2018,70.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.63036655, -73.97371261]"
987,12/31/2018,62.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.60260318, -74.00308766]"
1033,12/31/2018,46.0,BRONX,116,FELONY,SEX CRIMES,SODOMY 1,"[40.85396027, -73.90012087]"
1034,12/31/2018,107.0,QUEENS,116,FELONY,SEX CRIMES,SODOMY 1,"[40.72993936, -73.81043314]"
1149,12/30/2018,120.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.64472613, -74.07748316]"
1278,12/30/2018,101.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.60295159, -73.74997626]"
1333,12/30/2018,84.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.69546894, -73.98282508]"
1344,12/30/2018,14.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.75393894, -73.99484365]"
1457,12/30/2018,101.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.60295159, -73.74997626]"
1458,12/30/2018,101.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.60295159, -73.74997626]"
1521,12/30/2018,77.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67458331, -73.93022154]"
1524,12/30/2018,75.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67110691, -73.88143296]"
1554,12/30/2018,34.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85148777, -73.93545797]"
1607,12/30/2018,84.0,BROOKLYN,104,FELONY,RAPE,RAPE 3,"[40.69546894, -73.98282508]"
1636,12/30/2018,52.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.86905853, -73.87963015]"
1700,12/30/2018,108.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.74308017, -73.95473646]"
1701,12/30/2018,102.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.69873677, -73.83156876]"
1735,12/30/2018,109.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76233422, -73.82691731]"
1756,12/30/2018,32.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.81573205, -73.94542041]"
1920,12/30/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
1944,12/30/2018,23.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.78926022, -73.94771]"
1972,12/30/2018,25.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.80069433, -73.94110929]"
1978,12/30/2018,110.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.74525274, -73.87006287]"
2029,12/30/2018,81.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.6896155, -73.92439311]"
2042,12/30/2018,75.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67110691, -73.88143296]"
2266,12/29/2018,33.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8399082, -73.93608359]"
2267,12/29/2018,33.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8399082, -73.93608359]"
2474,12/29/2018,49.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.85616296, -73.84439712]"
2650,12/29/2018,18.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76481827, -73.98518977]"
2653,12/29/2018,101.0,QUEENS,116,FELONY,SEX CRIMES,SODOMY 3,"[40.60295159, -73.74997626]"
2691,12/29/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.88745131, -73.84760779]"
2734,12/29/2018,47.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.88745131, -73.84760779]"
2794,12/29/2018,75.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67110691, -73.88143296]"
2860,12/29/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.75686098, -73.87565666]"
3000,12/29/2018,47.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.88745131, -73.84760779]"
3051,12/29/2018,32.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.81573205, -73.94542041]"
3055,12/29/2018,81.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.6896155, -73.92439311]"
3059,12/29/2018,75.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.67110691, -73.88143296]"
3111,12/29/2018,121.0,STATEN ISLAND,104,FELONY,RAPE,RAPE 2,"[40.62368882, -74.15065813]"
3116,12/29/2018,52.0,BRONX,104,FELONY,RAPE,RAPE 3,"[40.86905853, -73.87963015]"
3123,12/29/2018,19.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76717676, -73.96380668]"
3129,12/29/2018,34.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85148777, -73.93545797]"
3188,12/29/2018,101.0,QUEENS,104,FELONY,RAPE,RAPE 2,"[40.60295159, -73.74997626]"
3190,12/29/2018,1.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72025522, -74.00709028]"
3393,12/28/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67458331, -73.93022154]"
3641,12/28/2018,33.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8399082, -73.93608359]"
3759,12/28/2018,9.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72655402, -73.98782843]"
3809,12/28/2018,23.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.78926022, -73.94771]"
3815,12/28/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
3937,12/28/2018,52.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.86905853, -73.87963015]"
4080,12/28/2018,75.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67110691, -73.88143296]"
4083,12/28/2018,50.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.88338258, -73.90233331]"
4156,12/28/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81573205, -73.94542041]"
4177,12/28/2018,14.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75393894, -73.99484365]"
4222,12/28/2018,112.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.72236369, -73.85147389]"
4280,12/28/2018,69.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.64842112, -73.90489711]"
4302,12/28/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.88745131, -73.84760779]"
4309,12/28/2018,61.0,BROOKLYN,116,FELONY,SEX CRIMES,COURSE OF SEXUAL CONDUCT AGAIN,"[40.59414517, -73.96041495]"
4310,12/28/2018,84.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.69546894, -73.98282508]"
4650,12/27/2018,108.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.74308017, -73.95473646]"
4754,12/27/2018,41.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.81639185, -73.89529641]"
4775,12/27/2018,19.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.76717676, -73.96380668]"
4802,12/27/2018,42.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.82256992, -73.91130717]"
4861,12/27/2018,47.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.88745131, -73.84760779]"
4931,12/27/2018,73.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.67065507, -73.91339092]"
4946,12/27/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.81573205, -73.94542041]"
5076,12/27/2018,104.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.70426739, -73.89355376]"
5081,12/27/2018,103.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.70704748, -73.79261190000001]"
5184,12/27/2018,1.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72025522, -74.00709028]"
5189,12/27/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.8231013, -73.86969046]"
5205,12/27/2018,69.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.64842112, -73.90489711]"
5210,12/27/2018,75.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.67110691, -73.88143296]"
5268,12/27/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.81039602, -73.92531074]"
5312,12/27/2018,112.0,QUEENS,116,FELONY,SEX CRIMES,OBSCENE MATERIAL - UNDER 17 YE,"[40.72236369, -73.85147389]"
5465,12/27/2018,107.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.72993936, -73.81043314]"
5498,12/27/2018,114.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.76930609, -73.91550818]"
5499,12/27/2018,103.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.70704748, -73.79261190000001]"
5501,12/27/2018,34.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.85148777, -73.93545797]"
5550,12/26/2018,44.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.83732351, -73.91983076]"
5601,12/26/2018,106.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.6821864, -73.83969048]"
5885,12/26/2018,52.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.86905853, -73.87963015]"
5898,12/26/2018,13.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73669807, -73.98331603]"
6019,12/26/2018,109.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76233422, -73.82691731]"
6043,12/26/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.80069433, -73.94110929]"
6098,12/26/2018,73.0,BROOKLYN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.67065507, -73.91339092]"
6444,12/26/2018,28.0,MANHATTAN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.8087499, -73.95258581]"
6474,12/26/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81039602, -73.92531074]"
6477,12/26/2018,23.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.78926022, -73.94771]"
6664,12/26/2018,52.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.86905853, -73.87963015]"
6669,12/26/2018,32.0,MANHATTAN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.81573205, -73.94542041]"
6671,12/26/2018,106.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.6821864, -73.83969048]"
6672,12/26/2018,7.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.71650772, -73.9839199]"
6759,12/25/2018,42.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.82256992, -73.91130717]"
6762,12/25/2018,102.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.69873677, -73.83156876]"
6778,12/25/2018,44.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.83732351, -73.91983076]"
6903,12/25/2018,1.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72025522, -74.00709028]"
7016,12/25/2018,70.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.63036655, -73.97371261]"
7019,12/25/2018,115.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.75686098, -73.87565666]"
7031,12/25/2018,115.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.75686098, -73.87565666]"
7111,12/25/2018,120.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.64472613, -74.07748316]"
7121,12/25/2018,49.0,BRONX,104,FELONY,RAPE,RAPE 1,"[40.85616296, -73.84439712]"
7141,12/25/2018,52.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.86905853, -73.87963015]"
7182,12/25/2018,84.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.69546894, -73.98282508]"
7193,12/25/2018,114.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.76930609, -73.91550818]"
7253,12/25/2018,75.0,BROOKLYN,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.67110691, -73.88143296]"
7267,12/25/2018,121.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.62368882, -74.15065813]"
7392,12/25/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL MISCONDUCT,INTERCOURSE","[40.81573205, -73.94542041]"
7481,12/16/2018,69.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.64842112, -73.90489711]"
7811,12/24/2018,52.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.86905853, -73.87963015]"
7998,12/24/2018,67.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.64865009, -73.95033556]"
8027,12/24/2018,108.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.74308017, -73.95473646]"
8031,12/24/2018,77.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67458331, -73.93022154]"
8090,12/24/2018,90.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.70622201, -73.95097436]"
8161,12/24/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.76930609, -73.91550818]"
8162,12/24/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.76930609, -73.91550818]"
8163,12/24/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.76930609, -73.91550818]"
8258,12/24/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67458331, -73.93022154]"
8259,12/24/2018,45.0,BRONX,116,FELONY,SEX CRIMES,SODOMY 1,"[40.83088999, -73.82728462]"
8298,12/24/2018,17.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75687491, -73.97054406]"
8304,12/24/2018,42.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.82256992, -73.91130717]"
8373,12/24/2018,13.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73669807, -73.98331603]"
8380,12/24/2018,84.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.69546894, -73.98282508]"
8396,12/24/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81039602, -73.92531074]"
8402,12/24/2018,77.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67458331, -73.93022154]"
8408,12/24/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.80069433, -73.94110929]"
8410,12/24/2018,104.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.70426739, -73.89355376]"
8474,12/23/2018,79.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.68887215, -73.94452903]"
8580,12/23/2018,79.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.68887215, -73.94452903]"
9335,12/23/2018,34.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.85148777, -73.93545797]"
9469,12/23/2018,112.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.72236369, -73.85147389]"
9479,12/23/2018,73.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.67065507, -73.91339092]"
9564,12/22/2018,6.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.73422613, -74.00540669]"
9834,12/22/2018,45.0,BRONX,116,FELONY,SEX CRIMES,SODOMY 1,"[40.83088999, -73.82728462]"
9962,12/22/2018,43.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.8231013, -73.86969046]"
10119,12/22/2018,41.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81639185, -73.89529641]"
10189,12/22/2018,107.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.72993936, -73.81043314]"
10361,12/22/2018,24.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.79657114, -73.96718569]"
10570,12/22/2018,66.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.62576896, -73.99141682]"
10641,12/22/2018,14.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.75393894, -73.99484365]"
10674,12/22/2018,30.0,MANHATTAN,104,FELONY,RAPE,RAPE 2,"[40.82885105, -73.94383419]"
10681,12/22/2018,14.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.75393894, -73.99484365]"
10706,12/22/2018,104.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.70426739, -73.89355376]"
10707,12/22/2018,102.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.69873677, -73.83156876]"
10712,12/22/2018,63.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.62797776, -73.94164716]"
10790,12/21/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81573205, -73.94542041]"
10862,12/21/2018,32.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.81573205, -73.94542041]"
10992,12/21/2018,68.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.63902167, -74.02246352]"
11133,12/21/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.81039602, -73.92531074]"
11250,12/21/2018,34.0,MANHATTAN,104,FELONY,RAPE,"RAPE 1,ATTEMPT","[40.85148777, -73.93545797]"
11279,12/21/2018,70.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.63036655, -73.97371261]"
11405,12/21/2018,123.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.51180434, -74.25003459]"
11576,12/21/2018,43.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.8231013, -73.86969046]"
11661,12/21/2018,63.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.62797776, -73.94164716]"
11696,12/21/2018,42.0,BRONX,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.82256992, -73.91130717]"
11732,12/21/2018,71.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.664527500000005, -73.94773929]"
11749,12/21/2018,114.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76930609, -73.91550818]"
11750,12/21/2018,41.0,BRONX,116,FELONY,SEX CRIMES,SODOMY 1,"[40.81639185, -73.89529641]"
11771,12/21/2018,71.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.664527500000005, -73.94773929]"
11833,12/21/2018,44.0,BRONX,116,FELONY,SEX CRIMES,AGGRAVATED SEXUAL ASBUSE,"[40.83732351, -73.91983076]"
11921,12/21/2018,9.0,MANHATTAN,104,FELONY,RAPE,RAPE 3,"[40.72655402, -73.98782843]"
11930,12/21/2018,24.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.79657114, -73.96718569]"
11934,12/21/2018,41.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.81639185, -73.89529641]"
11935,12/21/2018,105.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.72618713, -73.7352339]"
11936,12/21/2018,73.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.67065507, -73.91339092]"
12062,12/20/2018,121.0,STATEN ISLAND,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.62368882, -74.15065813]"
12080,12/20/2018,25.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.80069433, -73.94110929]"
12236,12/20/2018,106.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.6821864, -73.83969048]"
12315,12/20/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.81039602, -73.92531074]"
12493,12/20/2018,44.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.83732351, -73.91983076]"
12580,12/20/2018,62.0,BROOKLYN,104,FELONY,RAPE,RAPE 1,"[40.60260318, -74.00308766]"
12588,12/20/2018,107.0,QUEENS,104,FELONY,RAPE,RAPE 3,"[40.72993936, -73.81043314]"
12615,12/20/2018,110.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.74525274, -73.87006287]"
12813,12/20/2018,79.0,BROOKLYN,116,FELONY,SEX CRIMES,SODOMY 3,"[40.68887215, -73.94452903]"
12965,12/20/2018,34.0,MANHATTAN,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.85148777, -73.93545797]"
12995,12/20/2018,120.0,STATEN ISLAND,104,FELONY,RAPE,RAPE 2,"[40.64472613, -74.07748316]"
13006,12/20/2018,45.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.83088999, -73.82728462]"
13052,12/20/2018,109.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.76233422, -73.82691731]"
13053,12/20/2018,105.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.72618713, -73.7352339]"
13082,12/20/2018,66.0,BROOKLYN,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.62576896, -73.99141682]"
13124,12/20/2018,40.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE","[40.81039602, -73.92531074]"
13150,12/20/2018,25.0,MANHATTAN,104,FELONY,RAPE,RAPE 1,"[40.80069433, -73.94110929]"
13152,12/20/2018,23.0,MANHATTAN,104,FELONY,RAPE,RAPE 2,"[40.78926022, -73.94771]"
13153,12/20/2018,105.0,QUEENS,104,FELONY,RAPE,RAPE 1,"[40.72618713, -73.7352339]"
13161,12/20/2018,108.0,QUEENS,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.74308017, -73.95473646]"
13165,12/20/2018,10.0,MANHATTAN,116,FELONY,SEX CRIMES,SODOMY 1,"[40.7426993, -73.99865538]"
13167,12/20/2018,102.0,QUEENS,116,FELONY,SEX CRIMES,SEXUAL ABUSE,"[40.69873677, -73.83156876]"
13169,12/20/2018,114.0,QUEENS,116,FELONY,SEX CRIMES,SODOMY 1,"[40.76930609, -73.91550818]"
13171,12/20/2018,44.0,BRONX,233,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2","[40.83732351, -73.91983076]"
